"externalId","courseSectionExternalId","classBeginningTime","classEndingTime","classMeetingDays","InstructionSiteName","InstructionSiteType"
"HMSC192  SC-02 SP2023162505","HMSC192  SC-02 SP2023","0","0","-------","SC ARR ARR","OnCampus"
"HSA 010  HM-01 SP2023157154","HSA 010  HM-01 SP2023","935","1050","--T-R--","HM SHAN 3465","OnCampus"
"HSA 010  HM-02 SP2023157155","HSA 010  HM-02 SP2023","935","1050","--T-R--","HM SHAN 2465","OnCampus"
"HSA 010  HM-03 SP2023157156","HSA 010  HM-03 SP2023","935","1050","--T-R--","HM SHAN 2461","OnCampus"
"HSA 010  HM-04 SP2023157157","HSA 010  HM-04 SP2023","1100","1215","-M-W---","HM SHAN 2425","OnCampus"
"HSA 010  HM-05 SP2023157158","HSA 010  HM-05 SP2023","1615","1730","-M-W---","HM SHAN 2421","OnCampus"
"HSA 010  HM-06 SP2023157159","HSA 010  HM-06 SP2023","935","1050","--T-R--","HM PA 1283","OnCampus"
"HSA 010  HM-07 SP2023157160","HSA 010  HM-07 SP2023","1315","1430","--T-R--","HM PA 1283","OnCampus"
"HSA 010  HM-08 SP2023157161","HSA 010  HM-08 SP2023","1445","1600","--T-R--","HM SHAN 2461","OnCampus"
"HSA 010  HM-09 SP2023157162","HSA 010  HM-09 SP2023","935","1050","--T-R--","HM SHAN 2421","OnCampus"
"HSA 010  HM-10 SP2023157163","HSA 010  HM-10 SP2023","1100","1215","--T-R--","HM SHAN 2421","OnCampus"
"HSA 010  HM-11 SP2023157164","HSA 010  HM-11 SP2023","935","1050","--T-R--","HM SHAN 2425","OnCampus"
"HSA 010  HM-12 SP2023157165","HSA 010  HM-12 SP2023","1445","1600","--T-R--","HM SHAN 2425","OnCampus"
"HSA 010  HM-13 SP2023157166","HSA 010  HM-13 SP2023","1445","1600","--T-R--","HM SHAN 3461","OnCampus"
"HSA 010  HM-14 SP2023157167","HSA 010  HM-14 SP2023","1615","1730","--T-R--","HM SHAN 3461","OnCampus"
"HSA 010  HM-15 SP2023157168","HSA 010  HM-15 SP2023","935","1050","--T-R--","HM SHAN 3425","OnCampus"
"HSA 010  HM-16 SP2023157169","HSA 010  HM-16 SP2023","1815","1930","--T-R--","HM SHAN 2421","OnCampus"
"HSA 010  HM-17 SP2023157170","HSA 010  HM-17 SP2023","1445","1600","-M-W---","HM SHAN 2425","OnCampus"
"HUM 195J SC-01 SP2023160989","HUM 195J SC-01 SP2023","1500","1700","----R--","SC BL 208","OnCampus"
"HUM 196  PO-01 FA2023162576","HUM 196  PO-01 FA2023","1200","1500","-----F-","PO MDSL 204","OnCampus"
"HUM 196  PO-01 SP2023161402","HUM 196  PO-01 SP2023","1200","1500","-----F-","PO MDSL 204","OnCampus"
"ID  048  HM-01 SP2023160764","ID  048  HM-01 SP2023","1615","1730","---W---","HM SHAN 2440","OnCampus"
"ID  080  CM-01 SP2023158272","ID  080  CM-01 SP2023","1445","1600","--T-R--","CM BC 23","OnCampus"
"ID  182  PO-01 SP2023160172","ID  182  PO-01 SP2023","0","0","-------","PO ARR ARR","OnCampus"
"ID  186  PO-01 SP2023160173","ID  186  PO-01 SP2023","0","0","-------","PO ARR ARR","OnCampus"
"ID  191S SC-01 SP2023161152","ID  191S SC-01 SP2023","0","0","-------","SC ARR ","OnCampus"
"ID  199P2PO-01 SP2023161050","ID  199P2PO-01 SP2023","1730","1830","-M--R--","PO OLDB ARBC","OnCampus"
"ID  199P3PO-01 SP2023161051","ID  199P3PO-01 SP2023","1615","1715","-M-W---","PO OLDB ARBC","OnCampus"
"ID  199S1PO-01 SP2023161302","ID  199S1PO-01 SP2023","1730","1830","--T-R--","PO OLDB THEA","OnCampus"
"ID  199S3PO-01 SP2023161303","ID  199S3PO-01 SP2023","1615","1715","--T-R--","PO OLDB THEA","OnCampus"
"IR  100  PO-01 SP2023162510","IR  100  PO-01 SP2023","1315","1430","--T-R--","PO PR OUTD","OnCampus"
"IR  118  PO-01 SP2023160175","IR  118  PO-01 SP2023","1445","1600","--T-R--","PO SE 52","OnCampus"
"IR  191  PO-04 SP2023158611","IR  191  PO-04 SP2023","0","0","-------"," ARR ","OnCampus"
"ITAL001  SC-01 SP2023159114","ITAL001  SC-01 SP2023","1100","1150","-M-W---","SC HM 105","OnCampus"
"ITAL001  SC-01 SP2023159115","ITAL001  SC-01 SP2023","1100","1215","--T-R--","SC HM 105","OnCampus"
"ITAL002  SC-01 SP2023159117","ITAL002  SC-01 SP2023","935","1050","--T-R--","SC HM 101","OnCampus"
"ITAL002  SC-01 SP2023159118","ITAL002  SC-01 SP2023","1000","1050","---W-F-","SC HM 101","OnCampus"
"ITAL002  SC-02 SP2023159119","ITAL002  SC-02 SP2023","1100","1215","--T-R--","SC HM 101","OnCampus"
"ITAL002  SC-02 SP2023159120","ITAL002  SC-02 SP2023","1100","1150","---W-F-","SC HM 101","OnCampus"
"ITAL033  SC-01 SP2023159121","ITAL033  SC-01 SP2023","1000","1050","-MTWR--","SC HM 201","OnCampus"
"ITAL044  SC-01 SP2023159122","ITAL044  SC-01 SP2023","1100","1215","--T-R--","SC HM 204","OnCampus"
"ITAL197B SC-01 SP2023159123","ITAL197B SC-01 SP2023","1315","1430","--T-R--","SC BL 208","OnCampus"
"JAPN001B PO-01 SP2023160176","JAPN001B PO-01 SP2023","800","850","-M-W-F-","PO MA 6","OnCampus"
"JAPN001B PO-01 SP2023160177","JAPN001B PO-01 SP2023","810","925","--T-R--","PO MA 6","OnCampus"
"JAPN001B PO-02 SP2023160178","JAPN001B PO-02 SP2023","900","950","-M-W-F-","PO MA 6","OnCampus"
"JAPN001B PO-02 SP2023160179","JAPN001B PO-02 SP2023","935","1050","--T-R--","PO MA 6","OnCampus"
"JAPN001B PO-03 SP2023160180","JAPN001B PO-03 SP2023","1000","1050","-M-W-F-","PO MA 6","OnCampus"
"JAPN001B PO-03 SP2023160181","JAPN001B PO-03 SP2023","1315","1430","--T-R--","PO MA 6","OnCampus"
"JAPN011  PO-01 SP2023158067","JAPN011  PO-01 SP2023","1615","1715","-M-W---","PO OLDB JAPN","OnCampus"
"JAPN012B PO-01 SP2023160182","JAPN012B PO-01 SP2023","2000","2100","-M-W---","PO MA 3","OnCampus"
"JAPN013  PO-01 SP2023158068","JAPN013  PO-01 SP2023","1615","1715","--T-R--","PO OLDB JAPN","OnCampus"
"JAPN014B PO-01 SP2023160183","JAPN014B PO-01 SP2023","1900","2000","-M-W---","PO MA 3","OnCampus"
"JAPN051B PO-01 SP2023160184","JAPN051B PO-01 SP2023","800","850","-M-W---","PO MA 3","OnCampus"
"JAPN051B PO-01 SP2023160185","JAPN051B PO-01 SP2023","810","925","--T-R--","PO MA 3","OnCampus"
"JAPN051B PO-02 SP2023160186","JAPN051B PO-02 SP2023","900","950","-M-W---","PO MA 3","OnCampus"
"JAPN051B PO-02 SP2023160187","JAPN051B PO-02 SP2023","935","1050","--T-R--","PO MA 3","OnCampus"
"JAPN111B PO-01 SP2023160188","JAPN111B PO-01 SP2023","1000","1050","-M-W---","PO MA 14","OnCampus"
"JAPN111B PO-01 SP2023160189","JAPN111B PO-01 SP2023","935","1050","--T-R--","PO MA 14","OnCampus"
"JAPN191  PO-04 SP2023158612","JAPN191  PO-04 SP2023","0","0","-------"," ARR ","OnCampus"
"JAPN192  PO-04 SP2023158613","JAPN192  PO-04 SP2023","0","0","-------"," ARR ","OnCampus"
"JPNT176  PO-01 SP2023160191","JPNT176  PO-01 SP2023","1445","1600","-M-W---","PO MA 22","OnCampus"
"KORE002  CM-01 SP2023158415","KORE002  CM-01 SP2023","900","950","-MTWR--","CM RN 102","OnCampus"
"KORE002  CM-02 SP2023158416","KORE002  CM-02 SP2023","1000","1050","-MTWR--","CM RN 102","OnCampus"
"KORE002  CM-03 SP2023158417","KORE002  CM-03 SP2023","1100","1150","-MTWR--","CM RN 102","OnCampus"
"KORE044  CM-01 SP2023158418","KORE044  CM-01 SP2023","1000","1050","-MTWR--","CM KRV 161","OnCampus"
"KRNT130  CM-01 SP2023158420","KRNT130  CM-01 SP2023","1315","1430","--T-R--","CM RN 103","OnCampus"
"LAMS191  PO-04 SP2023158614","LAMS191  PO-04 SP2023","0","0","-------"," ARR ","OnCampus"
"LAS 180  PO-01 SP2023160865","LAS 180  PO-01 SP2023","1445","1600","--T-R--","PO HN 108","OnCampus"
"LAST191  PO-04 SP2023161052","LAST191  PO-04 SP2023","0","0","-------"," ARR ","OnCampus"
"LATN022  PO-01 SP2023160192","LATN022  PO-01 SP2023","900","950","-M-W---","PO PR 003","OnCampus"
"LATN022  PO-01 SP2023160193","LATN022  PO-01 SP2023","835","925","--T-R--","PO PR 003","OnCampus"
"LATN033  SC-01 SP2023159032","LATN033  SC-01 SP2023","935","1050","-M-W---","SC HM 119","OnCampus"
"LATN044  PO-01 SP2023160194","LATN044  PO-01 SP2023","0","0","-------","PO ARR ARR","OnCampus"
"LEAD010  CM-01 SP2023158115","LEAD010  CM-01 SP2023","935","1050","--T-R--","CM RS 103","OnCampus"
"LEAD010  CM-02 SP2023158116","LEAD010  CM-02 SP2023","1800","2045","---W---","CM KRV 321","OnCampus"
"LEAD041  CM-01 SP2023158114","LEAD041  CM-01 SP2023","810","925","---W---","CM BZ CLS","OnCampus"
"LGCS010  PO-01 SP2023160195","LGCS010  PO-01 SP2023","1445","1600","-M-W---","PO ESTE 1021","OnCampus"
"LGCS010  PZ-01 SP2023160650","LGCS010  PZ-01 SP2023","900","950","-M-W-F-","PZ AV 202","OnCampus"
"LGCS011  PO-01 SP2023160196","LGCS011  PO-01 SP2023","1315","1430","--T-R--","PO ESTE 1021","OnCampus"
"LGCS011  PO-02 SP2023160197","LGCS011  PO-02 SP2023","1100","1215","-M-W---","PO ESTE 1181","OnCampus"
"LGCS101  PO-01 SP2023160198","LGCS101  PO-01 SP2023","1100","1150","-M-W-F-","PO EDMS 217","OnCampus"
"LGCS105  PO-01 SP2023160199","LGCS105  PO-01 SP2023","1315","1430","--T-R--","PO LINC 1135","OnCampus"
"LGCS106  PO-01 SP2023160200","LGCS106  PO-01 SP2023","1445","1600","--T-R--","PO LINC 1135","OnCampus"
"LGCS112  PO-01 SP2023160201","LGCS112  PO-01 SP2023","935","1050","--T-R--","PO EDMS 217","OnCampus"
"LGCS114  PO-01 SP2023160202","LGCS114  PO-01 SP2023","1230","1530","--T----","PO EDMS 217","OnCampus"
"LGCS120  PO-01 SP2023160203","LGCS120  PO-01 SP2023","935","1050","--T-R--","PO ESTE 2099","OnCampus"
"LGCS123  PO-01 SP2023160204","LGCS123  PO-01 SP2023","1445","1600","--T-R--","PO LINC 1125","OnCampus"
"LGCS125  PO-01 SP2023160205","LGCS125  PO-01 SP2023","1445","1600","-M-W---","PO LINC 1125","OnCampus"
"LGCS128  PO-01 SP2023160206","LGCS128  PO-01 SP2023","1445","1600","--T-R--","PO ESTE 1249","OnCampus"
"LGCS135  PO-01 SP2023160207","LGCS135  PO-01 SP2023","1315","1600","-M-----","PO LINC 2114","OnCampus"
"LGCS181  PO-01 SP2023160208","LGCS181  PO-01 SP2023","1315","1430","-M-W---","PO EDMS 217","OnCampus"
"LGCS191  PO-04 SP2023158616","LGCS191  PO-04 SP2023","0","0","-------"," ARR ","OnCampus"
"LGCS191  PO-06 SP2023161344","LGCS191  PO-06 SP2023","0","0","-------","PO ARR ","OnCampus"
"LGCS191  PO-08 SP2023158617","LGCS191  PO-08 SP2023","0","0","-------"," ARR ","OnCampus"
"LGCS191  PO-12 SP2023158618","LGCS191  PO-12 SP2023","0","0","-------"," ARR ","OnCampus"
"LGCS191  PO-16 SP2023158620","LGCS191  PO-16 SP2023","0","0","-------"," ARR ","OnCampus"
"LIT 035  HM-01 FA2023162156","LIT 035  HM-01 FA2023","1445","1730","----R--","HM SHAN 2421","OnCampus"
"LIT 035  HM-01 SP2023157180","LIT 035  HM-01 SP2023","1800","2100","--T----","HM SHAN 2475","OnCampus"
"LIT 035  HM-02 FA2023162157","LIT 035  HM-02 FA2023","1445","1730","-----F-","HM SHAN 2421","OnCampus"
"LIT 036  CM-01 SP2023158897","LIT 036  CM-01 SP2023","1445","1600","-M-W---","CM KRV 167","OnCampus"
"LIT 038  CM-01 SP2023158898","LIT 038  CM-01 SP2023","1445","1730","--T----","CM RS 102","OnCampus"
"LIT 058  CM-01 SP2023158899","LIT 058  CM-01 SP2023","1615","1730","--T-R--","CM KRV 161","OnCampus"
"LIT 099  CM-01 SP2023158900","LIT 099  CM-01 SP2023","1615","1730","--T-R--","CM RS 103","OnCampus"
"LIT 099A CM-01 SP2023158902","LIT 099A CM-01 SP2023","1445","1600","-M-W---","CM RS 105","OnCampus"
"LIT 099B CM-01 SP2023158903","LIT 099B CM-01 SP2023","1445","1730","----R--","CM RS 102","OnCampus"
"LIT 099C CM-01 SP2023161230","LIT 099C CM-01 SP2023","1445","1730","-M-----","CM KRV 100","OnCampus"
"LIT 104  HM-01 SP2023160643","LIT 104  HM-01 SP2023","935","1050","---W-F-","HM SHAN 3425","OnCampus"
"LIT 117A HM-01 FA2023162158","LIT 117A HM-01 FA2023","1900","2145","---W---","HM SHAN 2450","OnCampus"
"LIT 118  CM-01 SP2023158904","LIT 118  CM-01 SP2023","1100","1215","-M-W---","CM RS 105","OnCampus"
"LIT 125  CM-01 SP2023158905","LIT 125  CM-01 SP2023","1100","1215","--T-R--","CM KRV LC61","OnCampus"
"LIT 130  CM-01 SP2023158906","LIT 130  CM-01 SP2023","1445","1730","---W---","CM KRV 100","OnCampus"
"LIT 132  CM-01 SP2023158907","LIT 132  CM-01 SP2023","1445","1600","-M-W---","CM RN 15","OnCampus"
"LIT 134C CM-01 SP2023160490","LIT 134C CM-01 SP2023","1315","1430","--T-R--","CM RS 102","OnCampus"
"LIT 141  HM-01 SP2023160644","LIT 141  HM-01 SP2023","1315","1430","--T-R--","HM SHAN 2450","OnCampus"
"LIT 155  HM-01 SP2023160645","LIT 155  HM-01 SP2023","1315","1600","--T----","HM SHAN 3425","OnCampus"
"LIT 158  HM-01 FA2023162159","LIT 158  HM-01 FA2023","1315","1600","-M-----","HM SHAN 2465","OnCampus"
"LIT 162  AF-01 SP2023158437","LIT 162  AF-01 SP2023","1615","1730","--T-R--","CM KRV 321","OnCampus"
"LIT 163  AF-01 SP2023158439","LIT 163  AF-01 SP2023","1315","1430","--T-R--","CM RN 104","OnCampus"
"LIT 177  CM-01 SP2023158908","LIT 177  CM-01 SP2023","1100","1215","--T-R--","CM KRV 321","OnCampus"
"LIT 179AGHM-01 SP2023160646","LIT 179AGHM-01 SP2023","1315","1600","-----F-","HM SHAN 1480","OnCampus"
"LIT 183  CM-01 SP2023159142","LIT 183  CM-01 SP2023","1445","1600","-M-W---","CM KRV 166","OnCampus"
"LIT 185  CM-01 SP2023158909","LIT 185  CM-01 SP2023","1800","2100","-M-----","CM KRV 109","OnCampus"
"LIT 185  CM-01 SP2023161535","LIT 185  CM-01 SP2023","1800","2100","-M-----","SC OUTD 06","OnCampus"
"MATH010W PZ-01 SP2023160651","MATH010W PZ-01 SP2023","1315","1545","--T-R--","PZ MC EART","OnCampus"
"MATH019  HM-01 FA2023162160","MATH019  HM-01 FA2023","935","1050","-M-W---","HM SHAN 3485","OnCampus"
"MATH019  HM-02 FA2023162161","MATH019  HM-02 FA2023","1100","1215","-M-W---","HM SHAN 3485","OnCampus"
"MATH019  HM-03 FA2023162162","MATH019  HM-03 FA2023","935","1050","-M-W---","HM SHAN B450","OnCampus"
"MATH019  HM-04 FA2023162163","MATH019  HM-04 FA2023","1100","1215","-M-W---","HM SHAN B450","OnCampus"
"MATH019  HM-05 FA2023162164","MATH019  HM-05 FA2023","935","1050","-M-W---","HM SHAN 1480","OnCampus"
"MATH019  HM-06 FA2023162165","MATH019  HM-06 FA2023","1100","1215","-M-W---","HM SHAN 1480","OnCampus"
"MATH019  HM-07 FA2023162166","MATH019  HM-07 FA2023","935","1050","-M-W---","HM SHAN 2440","OnCampus"
"MATH019  HM-08 FA2023162167","MATH019  HM-08 FA2023","1100","1215","-M-W---","HM SHAN 2440","OnCampus"
"MATH030  CM-01 SP2023158795","MATH030  CM-01 SP2023","1100","1215","--T-R--","CM KRV LC62","OnCampus"
"MATH030  CM-02 SP2023159202","MATH030  CM-02 SP2023","1445","1600","-M-W---","CM AD DAVD","OnCampus"
"MATH030  CM-03 SP2023158797","MATH030  CM-03 SP2023","900","950","-M-W-F-","CM RN 15","OnCampus"
"MATH030  PO-01 SP2023160209","MATH030  PO-01 SP2023","900","950","-M-W-F-","PO ESTE 1021","OnCampus"
"MATH030  PZ-01 SP2023160653","MATH030  PZ-01 SP2023","935","1050","-M-W---","PZ FL 112","OnCampus"
"MATH030  SC-01 SP2023159125","MATH030  SC-01 SP2023","900","950","-M-W-F-","SC HM 202","OnCampus"
"MATH031  CM-01 SP2023158799","MATH031  CM-01 SP2023","935","1050","--T-R--","CM AD DAVD","OnCampus"
"MATH031  CM-02 SP2023158800","MATH031  CM-02 SP2023","800","850","-M-W-F-","CM RN 15","OnCampus"
"MATH031  PO-01 SP2023160210","MATH031  PO-01 SP2023","1315","1430","--T-R--","PO ESTE 2113","OnCampus"
"MATH031  PO-02 SP2023160211","MATH031  PO-02 SP2023","1100","1150","-M-W-F-","PO ESTE 2113","OnCampus"
"MATH031  PZ-01 SP2023160654","MATH031  PZ-01 SP2023","1315","1430","--T-R--","PZ FL 112","OnCampus"
"MATH031  SC-01 SP2023159126","MATH031  SC-01 SP2023","935","1050","--T-R--","SC BL 219","OnCampus"
"MATH032  CM-01 SP2023158801","MATH032  CM-01 SP2023","810","925","--T-R--","CM RN 12","OnCampus"
"MATH032  PO-01 SP2023160212","MATH032  PO-01 SP2023","1445","1600","--T-R--","PO ESTE 2113","OnCampus"
"MATH032  PO-02 SP2023160213","MATH032  PO-02 SP2023","935","1050","--T-R--","PO ESTE 2141","OnCampus"
"MATH032  PZ-01 SP2023160655","MATH032  PZ-01 SP2023","1445","1600","-M-W---","PZ BH 214","OnCampus"
"MATH032  SC-01 SP2023160483","MATH032  SC-01 SP2023","1000","1050","-M-W-F-","SC BL 220","OnCampus"
"MATH049E HM-01 SP2023P2160862","MATH049E HM-01 SP2023P2","935","1050","--T-R--","HM SHAN 2460","OnCampus"
"MATH049E HM-02 SP2023P2160863","MATH049E HM-02 SP2023P2","1315","1430","--T-R--","HM SHAN 2460","OnCampus"
"MATH052  PZ-01 SP2023160656","MATH052  PZ-01 SP2023","1100","1215","---W-F-","PZ BH 214","OnCampus"
"MATH055  CM-01 SP2023158802","MATH055  CM-01 SP2023","1100","1215","-M-W---","CM RN 104","OnCampus"
"MATH055  HM-01 FA2023162168","MATH055  HM-01 FA2023","1315","1430","--T-R--","HM SHAN 3460","OnCampus"
"MATH055  HM-01 SP2023157184","MATH055  HM-01 SP2023","1315","1430","-M-W---","HM SHAN 2440","OnCampus"
"MATH055  HM-01 SU2023H1162405","MATH055  HM-01 SU2023H1","1315","1600","-MTWRF-","HM ONLI ","OnCampus"
"MATH055  HM-02 FA2023162169","MATH055  HM-02 FA2023","1445","1600","--T-R--","HM SHAN 3460","OnCampus"
"MATH055  HM-02 SP2023157186","MATH055  HM-02 SP2023","935","1050","--T-R--","HM SHAN 2475","OnCampus"
"MATH055  HM-02 SU2023H2162406","MATH055  HM-02 SU2023H2","1315","1630","--T-R--","HM SHAN 3460","OnCampus"
"MATH055  SC-01 SP2023159127","MATH055  SC-01 SP2023","1315","1430","--T-R--","SC BL 219","OnCampus"
"MATH058  PO-01 SP2023160214","MATH058  PO-01 SP2023","810","925","--T-R--","PO ESTE 2141","OnCampus"
"MATH058  PO-01 SP2023160215","MATH058  PO-01 SP2023","1100","1150","-----F-","PO ESTE 2141","OnCampus"
"MATH058B PO-01 SP2023160216","MATH058B PO-01 SP2023","935","1050","--T-R--","PO ESTE 2131","OnCampus"
"MATH058B PO-01 SP2023160217","MATH058B PO-01 SP2023","1100","1150","-----F-","PO ESTE 2131","OnCampus"
"MATH060  CM-01 SP2023158803","MATH060  CM-01 SP2023","935","1050","--T-R--","CM KRV 102","OnCampus"
"MATH060  CM-02 SP2023159203","MATH060  CM-02 SP2023","1000","1050","-M-W-F-","CM AD DAVD","OnCampus"
"MATH060  PO-01 SP2023160218","MATH060  PO-01 SP2023","1000","1050","-M-W-F-","PO ESTE 1021","OnCampus"
"MATH060  PO-02 SP2023160219","MATH060  PO-02 SP2023","1445","1600","-M-W---","PO ESTE 2131","OnCampus"
"MATH060  PO-03 SP2023160220","MATH060  PO-03 SP2023","900","950","-M-W-F-","PO ESTE 2141","OnCampus"
"MATH060  SC-01 SP2023159128","MATH060  SC-01 SP2023","1100","1215","-M-W---","SC BL 220","OnCampus"
"MATH062  HM-01 SP2023157189","MATH062  HM-01 SP2023","810","925","--T-R--","HM SHAN 2440","OnCampus"
"MATH062  HM-02 SP2023157190","MATH062  HM-02 SP2023","1315","1430","--T-R--","HM SHAN 3460","OnCampus"
"MATH062  HM-03 SP2023157191","MATH062  HM-03 SP2023","1445","1600","--T-R--","HM SHAN 3460","OnCampus"
"MATH067  PO-01 SP2023160221","MATH067  PO-01 SP2023","1315","1430","--T-R--","PO ESTE 2099","OnCampus"
"MATH073  HM-01 SP2023157192","MATH073  HM-01 SP2023","800","850","-M-W-F-","HM SHAN 3485","OnCampus"
"MATH073  HM-02 SP2023157193","MATH073  HM-02 SP2023","900","950","-M-W-F-","HM SHAN 3485","OnCampus"
"MATH073  HM-03 SP2023157194","MATH073  HM-03 SP2023","800","850","-M-W-F-","HM SHAN 1480","OnCampus"
"MATH073  HM-04 SP2023157195","MATH073  HM-04 SP2023","900","950","-M-W-F-","HM SHAN 1480","OnCampus"
"MATH073  HM-05 SP2023157196","MATH073  HM-05 SP2023","800","850","-M-W-F-","HM SHAN 3460","OnCampus"
"MATH073  HM-06 SP2023157197","MATH073  HM-06 SP2023","900","950","-M-W-F-","HM SHAN 3460","OnCampus"
"MATH073  HM-07 SP2023157198","MATH073  HM-07 SP2023","800","850","-M-W-F-","HM SHAN B450","OnCampus"
"MATH073  HM-08 SP2023157199","MATH073  HM-08 SP2023","900","950","-M-W-F-","HM SHAN B450","OnCampus"
"MATH082  HM-01 FA2023162170","MATH082  HM-01 FA2023","935","1050","-M-W---","HM SHAN 3481","OnCampus"
"MATH082  HM-01 SU2023H2162407","MATH082  HM-01 SU2023H2","930","1100","-MT-RF-","HM SHAN 3460","OnCampus"
"MATH082  HM-02 FA2023162172","MATH082  HM-02 FA2023","1100","1215","-M-W---","HM SHAN 3481","OnCampus"
"MATH082  HM-03 FA2023162174","MATH082  HM-03 FA2023","935","1050","-M-W---","HM SHAN B480","OnCampus"
"MATH082  HM-04 FA2023162175","MATH082  HM-04 FA2023","1100","1215","-M-W---","HM SHAN B480","OnCampus"
"MATH082  HM-05 FA2023162176","MATH082  HM-05 FA2023","1100","1215","--T-R--","HM SHAN 2450","OnCampus"
"MATH093  HM-01 FA2023162177","MATH093  HM-01 FA2023","1615","1730","--T----","HM SHAN 1430","OnCampus"
"MATH101  PO-01 SP2023160222","MATH101  PO-01 SP2023","1100","1215","---W-F-","PO ESTE 2099","OnCampus"
"MATH102  PO-01 SP2023160223","MATH102  PO-01 SP2023","1000","1050","-M-W-F-","PO ESTE 2141","OnCampus"
"MATH102  PZ-01 SP2023160657","MATH102  PZ-01 SP2023","935","1050","--T-R--","PZ SC 230","OnCampus"
"MATH102  SC-01 SP2023159130","MATH102  SC-01 SP2023","1000","1050","-M-W-F-","SC HM 202","OnCampus"
"MATH103  PO-01 SP2023160224","MATH103  PO-01 SP2023","1445","1600","--T-R--","PO ESTE 2141","OnCampus"
"MATH104  HM-01 SP2023160716","MATH104  HM-01 SP2023","810","925","--T-R--","HM SHAN 3485","OnCampus"
"MATH111  CM-01 SP2023158804","MATH111  CM-01 SP2023","935","1050","-M-W---","CM RN 105","OnCampus"
"MATH131  HM-01 FA2023162178","MATH131  HM-01 FA2023","1315","1430","-M-W---","HM SHAN B450","OnCampus"
"MATH131  HM-01 SP2023157201","MATH131  HM-01 SP2023","1445","1600","-M-W---","HM SHAN B442","OnCampus"
"MATH131  HM-02 SP2023160797","MATH131  HM-02 SP2023","1315","1430","--T-R--","HM SHAN 3485","OnCampus"
"MATH131  SC-01 SP2023161396","MATH131  SC-01 SP2023","1000","1050","-M-W-F-","SC HM 104","OnCampus"
"MATH132  HM-01 FA2023162179","MATH132  HM-01 FA2023","1315","1430","-M-W---","HM SHAN 2440","OnCampus"
"MATH132  PO-01 SP2023160225","MATH132  PO-01 SP2023","1315","1430","-M-W---","PO ESTE 2113","OnCampus"
"MATH135  CM-01 SP2023158805","MATH135  CM-01 SP2023","1315","1430","-M-W---","CM AD DAVD","OnCampus"
"MATH138  PO-01 SP2023160226","MATH138  PO-01 SP2023","935","1050","--T-R--","PO ESTE 2393","OnCampus"
"MATH145  PO-01 SP2023160227","MATH145  PO-01 SP2023","1900","2150","---W---","PO ESTE 2113","OnCampus"
"MATH145A PZ-01 SP2023160974","MATH145A PZ-01 SP2023","1100","1215","--T-R--","PZ AV 202","OnCampus"
"MATH147  HM-01 SP2023160717","MATH147  HM-01 SP2023","1445","1600","-M-W---","HM SHAN 2440","OnCampus"
"MATH148  CM-01 SP2023158806","MATH148  CM-01 SP2023","810","925","--T-R--","CM KRV 102","OnCampus"
"MATH150  PO-01 SP2023160228","MATH150  PO-01 SP2023","1315","1430","--T-R--","PO ESTE 2131","OnCampus"
"MATH151  CM-01 SP2023158807","MATH151  CM-01 SP2023","935","1050","--T-R--","CM RN 105","OnCampus"
"MATH151  PO-01 SP2023160229","MATH151  PO-01 SP2023","900","950","-M-W-F-","PO EDMS 114","OnCampus"
"MATH152  CM-01 SP2023158808","MATH152  CM-01 SP2023","1445","1600","--T-R--","CM RN 12","OnCampus"
"MATH155  HM-01 SP2023160718","MATH155  HM-01 SP2023","935","1050","--T-R--","HM SHAN 2440","OnCampus"
"MATH156  HM-01 SP2023160719","MATH156  HM-01 SP2023","1445","1600","--T-R--","HM SHAN B450","OnCampus"
